geo_id,state_code,county_code,county_name,cbp_small_biz_count,crunchbase_count,state_abbv,2013_pop_est,land_area_sqmile,pop_density
0500000US08071,8,71,Las Animas County,371,0,CO,14446,4772.672,3.026816006
0500000US17099,17,99,LaSalle County,2710,1,IL,112183,1135.124,98.82885042
0500000US06035,6,35,Lassen County,409,1,CA,32163,4541.184,7.082514164
0500000US16057,16,57,Latah County,885,2,ID,38078,1075.996,35.38860739
0500000US40077,40,77,Latimer County,166,0,OK,10775,722.08,14.92216929
0500000US28075,28,75,Lauderdale County,1941,0,MS,80254,703.634,114.0564555
0500000US01077,1,77,Lauderdale County,1964,1,AL,92797,667.697,138.9807053
0500000US47097,47,97,Lauderdale County,307,0,TN,27795,471.992,58.88870998
0500000US21125,21,125,Laurel County,1139,4,KY,59563,433.953,137.2567997
0500000US13175,13,175,Laurens County,1035,0,GA,47999,807.296,59.45650666
0500000US45059,45,59,Laurens County,931,1,SC,66229,713.804,92.78317297
0500000US48285,48,285,Lavaca County,485,0,TX,19581,969.708,20.19267656
0500000US46081,46,81,Lawrence County,1008,0,SD,24910,800.035,31.13613779
0500000US01079,1,79,Lawrence County,406,0,AL,33587,690.678,48.62902829
0500000US47099,47,99,Lawrence County,702,2,TN,41990,617.128,68.04098988
0500000US29109,29,109,Lawrence County,702,0,MO,38185,611.737,62.4206154
0500000US05075,5,75,Lawrence County,274,0,AR,17011,587.614,28.94927623
0500000US39087,39,87,Lawrence County,808,0,OH,61917,453.371,136.5702703
0500000US18093,18,93,Lawrence County,837,0,IN,45844,449.168,102.064261
0500000US28077,28,77,Lawrence County,162,0,MS,12514,430.668,29.05718558
0500000US21127,21,127,Lawrence County,221,0,KY,15856,415.595,38.1525283
0500000US17101,17,101,Lawrence County,278,1,IL,16558,372.178,44.48946472
0500000US42073,42,73,Lawrence County,1973,2,PA,89333,358.175,249.4116005
0500000US40079,40,79,Le Flore County,805,0,OK,49774,1589.214,31.31988518
0500000US27079,27,79,Le Sueur County,691,0,MN,27810,448.76,61.97076388
0500000US35025,35,25,Lea County,1708,1,NM,68062,4390.932,15.50058165
0500000US28079,28,79,Leake County,288,0,MS,23389,583,40.11835334
0500000US20103,20,103,Leavenworth County,1207,0,KS,78185,462.831,168.9277512
0500000US42075,42,75,Lebanon County,2624,2,PA,135486,361.833,374.4434587
0500000US12071,12,71,Lee County,16390,34,FL,661115,784.513,842.7075141
0500000US17103,17,103,Lee County,710,0,IL,34858,724.896,48.08689798
0500000US48287,48,287,Lee County,420,0,TX,16628,629.016,26.43493965
0500000US01081,1,81,Lee County,2496,8,AL,150933,607.536,248.4346607
0500000US05077,5,77,Lee County,127,0,AR,10015,602.621,16.61906903
0500000US19111,19,111,Lee County,909,1,IA,35682,517.518,68.94832644
0500000US28081,28,81,Lee County,2412,1,MS,85340,449.951,189.6650969
0500000US51105,51,105,Lee County,286,0,VA,25185,435.518,57.82769024
0500000US45061,45,61,Lee County,189,0,SC,18347,410.184,44.72870712
0500000US13177,13,177,Lee County,369,0,GA,29071,355.784,81.70968902
0500000US37105,37,105,Lee County,1266,0,NC,60266,254.959,236.3752603
0500000US21129,21,129,Lee County,100,0,KY,7260,208.857,34.76062569
0500000US26089,26,89,Leelanau County,737,0,MI,21747,347.171,62.64060074
0500000US28083,28,83,Leflore County,721,1,MS,31607,592.539,53.34163658
0500000US42077,42,77,Lehigh County,8407,21,PA,355092,345.166,1028.757178
0500000US16059,16,59,Lemhi County,289,0,ID,7712,4563.387,1.689972821
0500000US26091,26,91,Lenawee County,1807,2,MI,99188,749.555,132.329182
0500000US37107,37,107,Lenoir County,1254,0,NC,58914,400.591,147.0677075
0500000US48289,48,289,Leon County,362,0,TX,16742,1073.151,15.60078684
0500000US12073,12,73,Leon County,7389,10,FL,281845,666.852,422.6500033
0500000US21131,21,131,Leslie County,110,0,KY,11019,400.844,27.48949716
0500000US21133,21,133,Letcher County,333,0,KY,23619,337.914,69.89648254
0500000US12075,12,75,Levy County,703,0,FL,39644,1118.206,35.45321703
0500000US30049,30,49,Lewis and Clark County,2206,0,MT,65338,3458.828,18.89021368
0500000US53041,53,41,Lewis County,1808,0,WA,75081,2402.802,31.24726881
0500000US36049,36,49,Lewis County,528,0,NY,27149,1274.679,21.29869559
0500000US29111,29,111,Lewis County,187,0,MO,10152,505.042,20.10129851
0500000US21135,21,135,Lewis County,119,0,KY,13806,482.836,28.59355972
0500000US16061,16,61,Lewis County,121,0,ID,3902,478.795,8.149625623
0500000US54041,54,41,Lewis County,392,0,WV,16452,384.895,42.74412502
0500000US47101,47,101,Lewis County,194,0,TN,11961,282.089,42.40151158
0500000US51678,51,678,Lexington city,286,0,VA,7170,2.497,2871.445735
0500000US45063,45,63,Lexington County,6158,2,SC,273752,698.913,391.6825127
0500000US30051,30,51,Liberty County,67,0,MT,2369,1430.045,1.656591226
0500000US48291,48,291,Liberty County,1030,0,TX,76907,1158.417,66.38973703
0500000US12077,12,77,Liberty County,79,0,FL,8349,835.562,9.992077189
0500000US13179,13,179,Liberty County,810,0,GA,64135,489.801,130.9409332
0500000US39089,39,89,Licking County,2885,1,OH,168375,682.5,246.7032967
0500000US48293,48,293,Limestone County,407,0,TX,23326,905.288,25.76638595
0500000US01083,1,83,Limestone County,1304,0,AL,88845,559.936,158.6699194
0500000US32017,32,17,Lincoln County,87,0,NV,5245,10633.202,0.49326628
0500000US35027,35,27,Lincoln County,698,1,NM,20105,4831.091,4.161585861
0500000US56023,56,23,Lincoln County,625,0,WY,18364,4076.129,4.505254863
0500000US30053,30,53,Lincoln County,596,0,MT,19460,3612.916,5.386230956
0500000US08073,8,73,Lincoln County,123,0,CO,5430,2577.626,2.106589552
0500000US31111,31,111,Lincoln County,1048,0,NE,36051,2564.068,14.06007953
0500000US53043,53,43,Lincoln County,257,0,WA,10301,2310.494,4.458353928
0500000US16063,16,63,Lincoln County,87,0,ID,5315,1201.405,4.423986915
0500000US41041,41,41,Lincoln County,1561,0,OR,46350,979.765,47.30726246
0500000US40081,40,81,Lincoln County,571,1,OK,34351,952.314,36.0710858
0500000US55069,55,69,Lincoln County,663,0,WI,28684,878.973,32.63353937
0500000US20105,20,105,Lincoln County,86,0,KS,3147,719.396,4.374503055
0500000US29113,29,113,Lincoln County,896,1,MO,53860,626.556,85.96198903
0500000US28085,28,85,Lincoln County,792,0,MS,34810,586.115,59.39107513
0500000US46083,46,83,Lincoln County,1292,0,SD,49858,577.279,86.3672505
0500000US47103,47,103,Lincoln County,567,0,TN,33633,570.338,58.97029481
0500000US05079,5,79,Lincoln County,155,1,AR,14031,561.517,24.98766734
0500000US27081,27,81,Lincoln County,210,0,MN,5830,536.757,10.86152579
0500000US23015,23,15,Lincoln County,1394,1,ME,34088,455.818,74.78423406
0500000US54043,54,43,Lincoln County,201,0,WV,21559,437.039,49.32969369
0500000US21137,21,137,Lincoln County,308,0,KY,24370,334.095,72.9433245
0500000US37109,37,109,Lincoln County,1511,1,NC,79740,297.938,267.639576
0500000US13181,13,181,Lincoln County,135,0,GA,7751,210.38,36.84285578
0500000US22061,22,61,Lincoln Parish,1017,0,LA,47414,471.742,100.5083287
0500000US41043,41,43,Linn County,2432,1,OR,118765,2290.129,51.85952407
0500000US19113,19,113,Linn County,5393,18,IA,216111,716.88,301.4604955
0500000US29115,29,115,Linn County,289,0,MO,12368,615.564,20.09214314
0500000US20107,20,107,Linn County,180,0,KS,9516,594.059,16.01861095
0500000US48295,48,295,Lipscomb County,95,0,TX,3485,932.179,3.73855236
0500000US09005,9,5,Litchfield County,4780,4,CT,186924,920.56,203.0546624
0500000US05081,5,81,Little River County,161,0,AR,12730,532.253,23.91719727
0500000US48297,48,297,Live Oak County,282,0,TX,11867,1039.696,11.4139133
0500000US17105,17,105,Livingston County,877,0,IL,38186,1044.285,36.56664608
0500000US36051,36,51,Livingston County,1253,0,NY,64705,631.763,102.4197365
0500000US26093,26,93,Livingston County,4156,7,MI,184443,565.254,326.3010965
0500000US29117,29,117,Livingston County,402,0,MO,14871,532.329,27.93573147
0500000US21139,21,139,Livingston County,158,0,KY,9359,313.127,29.88883105
0500000US22063,22,63,Livingston Parish,1652,3,LA,134053,648.169,206.8179749
0500000US48299,48,299,Llano County,433,0,TX,19444,934.034,20.81722935
0500000US08075,8,75,Logan County,577,0,CO,22450,1838.547,12.21072945
0500000US20109,20,109,Logan County,109,0,KS,2798,1072.994,2.607656706
0500000US38047,38,47,Logan County,69,0,ND,1946,992.818,1.960077275
0500000US40083,40,83,Logan County,786,0,OK,44422,743.834,59.72031394
0500000US05083,5,83,Logan County,377,0,AR,22082,708.125,31.18375993
0500000US17107,17,107,Logan County,600,0,IL,29964,618.059,48.48080847
0500000US31113,31,113,Logan County,23,0,NE,763,570.66,1.33704833
0500000US21141,21,141,Logan County,486,0,KY,26876,552.131,48.67685386
0500000US39091,39,91,Logan County,855,0,OH,45481,458.429,99.21056478
0500000US54045,54,45,Logan County,656,0,WV,35987,453.737,79.31246515
0500000US13183,13,183,Long County,71,0,GA,16624,400.293,41.52957958
0500000US05085,5,85,Lonoke County,1000,2,AR,70753,770.728,91.80022005
0500000US39093,39,93,Lorain County,5523,10,OH,302827,491.101,616.6287586
0500000US35028,35,28,Los Alamos County,376,3,NM,17798,109.167,163.0346167
0500000US06037,6,37,Los Angeles County,252654,3356,CA,10017068,4057.884,2468.54469
0500000US47105,47,105,Loudon County,906,0,TN,50448,229.216,220.089348
0500000US51107,51,107,Loudoun County,8964,132,VA,349679,515.561,678.2495185
0500000US51109,51,109,Louisa County,537,0,VA,33945,496.3,68.39613137
0500000US19115,19,115,Louisa County,216,0,IA,11282,401.766,28.08102229
0500000US31115,31,115,Loup County,8,0,NE,576,568.29,1.013567017
0500000US40085,40,85,Love County,156,0,OK,9742,513.995,18.95349177
0500000US48301,48,301,Loving County,2,0,TX,95,668.925,0.142018911
0500000US01085,1,85,Lowndes County,98,0,AL,10703,715.911,14.95018236
0500000US28087,28,87,Lowndes County,1493,0,MS,59922,505.509,118.5379489
0500000US13185,13,185,Lowndes County,2632,1,GA,112916,496.066,227.6229373
0500000US48303,48,303,Lubbock County,6910,7,TX,289324,895.599,323.0508297
0500000US19117,19,117,Lucas County,178,0,IA,8746,430.593,20.31152388
0500000US39095,39,95,Lucas County,9566,24,OH,436393,340.855,1280.289273
0500000US26095,26,95,Luce County,162,0,MI,6502,899.078,7.231853076
0500000US13187,13,187,Lumpkin County,506,0,GA,30918,282.933,109.2767546
0500000US35029,35,29,Luna County,387,0,NM,24659,2965.188,8.316167474
0500000US51111,51,111,Lunenburg County,177,0,VA,12527,431.683,29.0189792
0500000US42079,42,79,Luzerne County,7147,10,PA,320103,890.333,359.5317707
0500000US42081,42,81,Lycoming County,2847,2,PA,116754,1228.594,95.03057967
0500000US46085,46,85,Lyman County,78,0,SD,3892,1641.936,2.370372536
0500000US51680,51,680,Lynchburg city,2185,4,VA,78014,49.128,1587.974271
0500000US48305,48,305,Lynn County,85,0,TX,5723,891.867,6.416876059
0500000US32019,32,19,Lyon County,768,1,NV,51557,2001.187,25.76320954
0500000US20111,20,111,Lyon County,824,2,KS,33510,847.474,39.54103607
0500000US27083,27,83,Lyon County,796,0,MN,25487,714.559,35.66815336
0500000US19119,19,119,Lyon County,388,0,IA,11712,587.65,19.93023058
0500000US21143,21,143,Lyon County,140,0,KY,8451,213.84,39.52020202
0500000US26097,26,97,Mackinac County,449,0,MI,11061,1021.569,10.82746246
0500000US26099,26,99,Macomb County,18304,10,MI,854769,479.223,1783.656043
0500000US29121,29,121,Macon County,340,0,MO,15544,801.227,19.40024487
0500000US01087,1,87,Macon County,215,1,AL,19688,608.885,32.33451309
0500000US17115,17,115,Macon County,2447,0,IL,109278,580.689,188.1867919
0500000US37113,37,113,Macon County,1071,0,NC,33857,515.558,65.6705938
0500000US13193,13,193,Macon County,179,0,GA,14009,400.641,34.96646624
0500000US47111,47,111,Macon County,327,0,TN,22701,307.144,73.90995754
0500000US17117,17,117,Macoupin County,913,0,IL,46880,862.906,54.32804964
0500000US06039,6,39,Madera County,1880,0,CA,152389,2137.069,71.30747767
0500000US30057,30,57,Madison County,361,0,MT,7712,3587.484,2.149695999
0500000US05087,5,87,Madison County,188,0,AR,15701,834.255,18.82038465
0500000US01089,1,89,Madison County,8066,48,AL,346892,801.593,432.75328
0500000US17119,17,119,Madison County,5847,5,IL,267225,715.582,373.437286
0500000US28089,28,89,Madison County,2891,14,MS,100412,714.506,140.5334595
0500000US12079,12,79,Madison County,298,0,FL,18728,695.948,26.9100565
0500000US36053,36,53,Madison County,1414,5,NY,72382,654.842,110.5335333
0500000US31119,31,119,Madison County,1318,0,NE,35278,572.743,61.59481652
0500000US19121,19,121,Madison County,354,0,IA,15448,561.006,27.53624738
0500000US47113,47,113,Madison County,2529,0,TN,98733,557.117,177.2213018
0500000US29123,29,123,Madison County,284,0,MO,12431,494.39,25.14411699
0500000US16065,16,65,Madison County,755,2,ID,37450,469.206,79.81568863
0500000US48313,48,313,Madison County,223,0,TX,13781,466.065,29.56883696
0500000US39097,39,97,Madison County,672,0,OH,43277,465.875,92.89401664
0500000US18095,18,95,Madison County,2225,4,IN,130482,451.915,288.731288
0500000US37115,37,115,Madison County,300,1,NC,21022,449.57,46.76023756
0500000US21151,21,151,Madison County,1651,0,KY,85590,437.293,195.7268925
0500000US51113,51,113,Madison County,273,0,VA,13200,320.683,41.16214455
0500000US13195,13,195,Madison County,355,0,GA,28057,282.311,99.38330423
0500000US22065,22,65,Madison Parish,212,0,LA,11927,624.437,19.10040565
0500000US21153,21,153,Magoffin County,172,0,KY,12950,308.444,41.98493081
0500000US19123,19,123,Mahaska County,575,0,IA,22417,570.863,39.26861611
0500000US27087,27,87,Mahnomen County,101,0,MN,5532,557.878,9.916146541
0500000US39099,39,99,Mahoning County,5562,9,OH,233869,411.623,568.1631007
0500000US40093,40,93,Major County,260,1,OK,7683,954.988,8.045127269
0500000US41045,41,45,Malheur County,710,0,OR,30479,9887.532,3.082569037
0500000US51683,51,683,Manassas city,1412,5,VA,41705,9.881,4220.726647
0500000US51685,51,685,Manassas Park city,321,0,VA,16149,2.534,6372.928177
0500000US12081,12,81,Manatee County,7920,10,FL,342106,742.931,460.4815252
0500000US26101,26,101,Manistee County,559,0,MI,24450,542.149,45.09830323
0500000US55071,55,71,Manitowoc County,1752,1,WI,80654,589.082,136.9147249
0500000US55073,55,73,Marathon County,3271,2,WI,135416,1544.983,87.64886086
0500000US01091,1,91,Marengo County,478,0,AL,20155,976.882,20.63196988
0500000US04013,4,13,Maricopa County,85793,552,AZ,4009412,9200.143,435.7988783
0500000US29125,29,125,Maries County,134,0,MO,9018,526.979,17.11263637
0500000US06041,6,41,Marin County,9642,173,CA,258365,520.306,496.5635607
0500000US55075,55,75,Marinette County,1075,0,WI,41610,1399.347,29.73529796
0500000US12083,12,83,Marion County,6781,4,FL,337362,1584.546,212.907672
0500000US41047,41,47,Marion County,7675,4,OR,323614,1182.326,273.7096199
0500000US20115,20,115,Marion County,291,0,KS,12219,944.29,12.93988076
0500000US01093,1,93,Marion County,546,0,AL,30334,742.292,40.86531985
0500000US05089,5,89,Marion County,212,0,AR,16430,597.009,27.52052314
0500000US17121,17,121,Marion County,922,1,IL,38622,572.363,67.47815634
0500000US19125,19,125,Marion County,806,1,IA,33252,554.534,59.96386155
0500000US28091,28,91,Marion County,588,0,MS,26180,542.384,48.2683855
0500000US47115,47,115,Marion County,414,0,TN,28374,498.16,56.95760398
0500000US45067,45,67,Marion County,505,0,SC,32072,489.227,65.55647992
0500000US29127,29,127,Marion County,836,3,MO,28904,436.924,66.15338137
0500000US39101,39,101,Marion County,1127,1,OH,65905,403.757,163.2293682
0500000US18097,18,97,Marion County,22649,249,IN,928281,396.298,2342.381238
0500000US48315,48,315,Marion County,154,0,TX,10235,380.88,26.87198068
0500000US13197,13,197,Marion County,81,0,GA,8640,366.003,23.60636388
0500000US21155,21,155,Marion County,356,0,KY,20045,343.008,58.43887023
0500000US54049,54,49,Marion County,1219,2,WV,56868,308.735,184.1968031
0500000US06043,6,43,Mariposa County,349,0,CA,17755,1448.816,12.25483429
0500000US45069,45,69,Marlboro County,327,0,SC,28003,479.674,58.37923256
0500000US26103,26,103,Marquette County,1637,1,MI,67700,1808.401,37.43638717
0500000US55077,55,77,Marquette County,288,8,WI,15176,455.602,33.30977476
0500000US27089,27,89,Marshall County,257,0,MN,9425,1775.068,5.309655743
0500000US20117,20,117,Marshall County,372,0,KS,10002,900.183,11.11107408
0500000US46091,46,91,Marshall County,150,0,SD,4763,838.066,5.68332327
0500000US28093,28,93,Marshall County,418,0,MS,36515,706.193,51.70682802
0500000US19127,19,127,Marshall County,788,0,IA,40994,572.501,71.6051151
0500000US01095,1,95,Marshall County,1787,0,AL,94760,565.842,167.4672435
0500000US18099,18,99,Marshall County,1037,0,IN,47109,443.629,106.1900823
0500000US17123,17,123,Marshall County,280,0,IL,12153,386.789,31.4202317
0500000US47117,47,117,Marshall County,476,0,TN,31130,375.46,82.9116284
0500000US40095,40,95,Marshall County,290,0,OK,15988,371.08,43.08504905
0500000US54051,54,51,Marshall County,507,0,WV,32459,305.431,106.2727752
0500000US21157,21,157,Marshall County,646,0,KY,31107,301.253,103.2587227
0500000US48317,48,317,Martin County,99,0,TX,5312,914.944,5.80581981
0500000US27091,27,91,Martin County,612,0,MN,20422,712.347,28.66861235
0500000US12085,12,85,Martin County,5139,10,FL,151263,543.464,278.3312234
0500000US37117,37,117,Martin County,440,0,NC,23699,461.217,51.38362203
0500000US18101,18,101,Martin County,182,1,IN,10160,335.737,30.26178229
0500000US21159,21,159,Martin County,162,0,KY,12647,229.605,55.0815531
0500000US51690,51,690,Martinsville city,575,0,VA,13755,10.956,1255.476451
0500000US53045,53,45,Mason County,986,0,WA,60497,959.417,63.05600172
0500000US48319,48,319,Mason County,134,0,TX,4128,928.803,4.444430089
0500000US17125,17,125,Mason County,295,0,IL,14248,539.238,26.42247023
0500000US26105,26,105,Mason County,741,0,MI,28605,495.073,57.77935779
0500000US54053,54,53,Mason County,326,0,WV,27126,430.748,62.97417516
0500000US21161,21,161,Mason County,446,0,KY,17278,240.128,71.95329158
0500000US17127,17,127,Massac County,228,0,IL,15073,237.218,63.54070939
0500000US48321,48,321,Matagorda County,729,0,TX,36592,1100.276,33.25711003
0500000US02170,2,170,Matanuska-Susitna Borough,2069,1,AK,95192,24607.898,3.868351535
0500000US51115,51,115,Mathews County,169,0,VA,8897,85.929,103.5389682
0500000US15009,15,9,Maui County,4399,7,HI,160202,1161.521,137.9243251
0500000US47119,47,119,Maury County,1661,0,TN,83761,613.138,136.6103553
0500000US48323,48,323,Maverick County,769,0,TX,55932,1279.258,43.72222022
0500000US40097,40,97,Mayes County,799,0,OK,40804,655.386,62.25949288
0500000US40087,40,87,McClain County,802,0,OK,36511,570.701,63.97570707
0500000US30055,30,55,McCone County,59,0,MT,1709,2643.172,0.646571619
0500000US46087,46,87,McCook County,181,0,SD,5654,574.204,9.846674701
0500000US45065,45,65,McCormick County,88,1,SC,9947,359.13,27.69749116
0500000US21145,21,145,McCracken County,2090,2,KY,65373,248.744,262.8123693
0500000US21147,21,147,McCreary County,160,0,KY,17989,426.803,42.14825107
0500000US48307,48,307,McCulloch County,217,0,TX,8330,1065.598,7.817206864
0500000US40089,40,89,McCurtain County,572,0,OK,33065,1850.005,17.87292467
0500000US29119,29,119,McDonald County,304,0,MO,22558,539.48,41.81433973
0500000US17109,17,109,McDonough County,678,1,IL,32464,589.407,55.07908796
0500000US54047,54,47,McDowell County,267,0,WV,20876,533.456,39.1334993
0500000US37111,37,111,McDowell County,724,0,NC,44961,440.608,102.0430859
0500000US13189,13,189,McDuffie County,433,0,GA,21565,257.461,83.76025884
0500000US38049,38,49,McHenry County,129,0,ND,5922,1873.954,3.16016295
0500000US17111,17,111,McHenry County,7683,3,IL,307409,603.171,509.6548077
0500000US38051,38,51,McIntosh County,116,0,ND,2754,974.733,2.825389107
0500000US40091,40,91,McIntosh County,360,0,OK,20493,618.496,33.13360151
0500000US13191,13,191,McIntosh County,184,0,GA,14007,424.299,33.0120976
0500000US42083,42,83,McKean County,1060,2,PA,42979,979.197,43.89208709
0500000US38053,38,53,McKenzie County,458,1,ND,9314,2760.323,3.374242797
0500000US35031,35,31,McKinley County,973,0,NM,73308,5449.809,13.45148059
0500000US38055,38,55,McLean County,255,0,ND,9517,2110.876,4.508554742
0500000US17113,17,113,McLean County,3719,2,IL,174647,1183.378,147.5834433
0500000US21149,21,149,McLean County,163,0,KY,9496,252.474,37.61179369
0500000US48309,48,309,McLennan County,5005,3,TX,241481,1037.101,232.8423172
0500000US27085,27,85,McLeod County,976,3,MN,35918,491.471,73.08264374
0500000US47107,47,107,McMinn County,882,0,TN,52341,430.125,121.6878814
0500000US48311,48,311,McMullen County,36,0,TX,764,1139.426,0.670513048
0500000US47109,47,109,McNairy County,396,0,TN,26140,562.86,46.44138862
0500000US46089,46,89,McPherson County,77,0,SD,2457,1136.644,2.161626683
0500000US20113,20,113,McPherson County,902,0,KS,29569,898.274,32.91757303
0500000US31117,31,117,McPherson County,6,0,NE,526,858.976,0.612357039
0500000US46093,46,93,Meade County,702,0,SD,27202,3470.984,7.836970726
0500000US20119,20,119,Meade County,130,0,KS,4343,978.088,4.440295761
0500000US21163,21,163,Meade County,361,0,KY,29210,305.423,95.63785308
0500000US30059,30,59,Meagher County,72,0,MT,1937,2391.913,0.809812063
0500000US51117,51,117,Mecklenburg County,785,0,VA,31426,625.485,50.24261173
0500000US37119,37,119,Mecklenburg County,28599,191,NC,990977,523.842,1891.747893
0500000US26107,26,107,Mecosta County,750,0,MI,43108,555.071,77.66213692
0500000US48325,48,325,Medina County,687,0,TX,47399,1325.356,35.76322135
0500000US39103,39,103,Medina County,3988,10,OH,174915,421.358,415.1220577
0500000US27093,27,93,Meeker County,573,2,MN,23119,608.178,38.01354209
0500000US39105,39,105,Meigs County,298,1,OH,23496,430.098,54.62941004
0500000US47121,47,121,Meigs County,110,0,TN,11649,195.122,59.70111007
0500000US46095,46,95,Mellette County,23,0,SD,2081,1307.306,1.591823184
0500000US48327,48,327,Menard County,39,0,TX,2148,902.03,2.381295522
0500000US17129,17,129,Menard County,216,0,IL,12607,314.437,40.09388208
0500000US06045,6,45,Mendocino County,2465,2,CA,87192,3506.343,24.86693401
0500000US21165,21,165,Menifee County,61,0,KY,6288,203.585,30.88636196
0500000US26109,26,109,Menominee County,458,0,MI,23791,1044.079,22.7865899
0500000US55078,55,78,Menominee County,26,0,WI,4317,357.608,12.07187759
0500000US06047,6,47,Merced County,2847,2,CA,263228,1934.972,136.0371106
0500000US38057,38,57,Mercer County,241,0,ND,8592,1042.957,8.238115282
0500000US42085,42,85,Mercer County,2800,1,PA,115195,672.575,171.274579
0500000US17131,17,131,Mercer County,280,0,IL,16178,561.202,28.82740974
0500000US39107,39,107,Mercer County,947,0,OH,40784,462.449,88.19134651
0500000US29129,29,129,Mercer County,72,0,MO,3695,453.835,8.141725517
0500000US54055,54,55,Mercer County,1301,0,WV,61984,418.993,147.9356457
0500000US21167,21,167,Mercer County,363,0,KY,21349,248.797,85.80891249
0500000US34021,34,21,Mercer County,9669,142,NJ,370414,224.557,1649.53219
0500000US13199,13,199,Meriwether County,302,0,GA,21232,501.223,42.36038649
0500000US31121,31,121,Merrick County,244,0,NE,7802,484.881,16.09054593
0500000US33013,33,13,Merrimack County,4021,14,NH,146849,934.116,157.2063855
0500000US08077,8,77,Mesa County,4428,6,CO,147554,3328.974,44.32416715
0500000US21169,21,169,Metcalfe County,120,0,KY,9983,289.645,34.46632947
0500000US20121,20,121,Miami County,706,0,KS,32835,575.661,57.03877803
0500000US39109,39,109,Miami County,2109,1,OH,103439,406.58,254.4124158
0500000US18103,18,103,Miami County,560,0,IN,36140,373.842,96.67185602
0500000US12086,12,86,Miami-Dade County,78493,404,FL,2617176,1897.716,1379.118899
0500000US25017,25,17,Middlesex County,42674,3530,MA,1552802,817.817,1898.715727
0500000US09007,9,7,Middlesex County,4141,12,CT,165562,369.301,448.3118107
0500000US34023,34,23,Middlesex County,21476,171,NJ,828919,308.914,2683.332578
0500000US51119,51,119,Middlesex County,323,0,VA,10762,130.306,82.59021073
0500000US48329,48,329,Midland County,4969,4,TX,151468,900.299,168.2418841
0500000US26111,26,111,Midland County,1739,3,MI,83919,516.253,162.5540191
0500000US42087,42,87,Mifflin County,946,0,PA,46616,411.031,113.4123704
0500000US48331,48,331,Milam County,398,1,TX,24167,1016.93,23.76466423
0500000US49027,49,27,Millard County,241,0,UT,12662,6572.425,1.926533966
0500000US27095,27,95,Mille Lacs County,666,1,MN,25833,572.31,45.13812444
0500000US05091,5,91,Miller County,702,0,AR,43402,625.578,69.37903827
0500000US29131,29,131,Miller County,656,0,MO,25092,592.595,42.34257798
0500000US13201,13,201,Miller County,132,0,GA,5932,282.421,21.0041038
0500000US48333,48,333,Mills County,109,0,TX,4907,748.261,6.557872186
0500000US19129,19,129,Mills County,294,0,IA,14896,437.437,34.05290362
0500000US55079,55,79,Milwaukee County,19296,63,WI,956023,241.402,3960.294447
0500000US46097,46,97,Miner County,75,0,SD,2333,570.311,4.090750485
0500000US32021,32,21,Mineral County,58,0,NV,4614,3752.844,1.229467572
0500000US30061,30,61,Mineral County,114,0,MT,4275,1219.437,3.505716162
0500000US08079,8,79,Mineral County,66,0,CO,721,875.666,0.823373295
0500000US54057,54,57,Mineral County,448,0,WV,27704,327.83,84.5072141
0500000US54059,54,59,Mingo County,418,0,WV,25900,423.109,61.21354072
0500000US16067,16,67,Minidoka County,402,0,ID,20292,757.591,26.78490109
0500000US46099,46,99,Minnehaha County,5497,17,SD,179640,807.147,222.5616895
0500000US26113,26,113,Missaukee County,289,0,MI,15051,564.726,26.65186303
0500000US05093,5,93,Mississippi County,832,0,AR,44765,900.574,49.70718675
0500000US29133,29,133,Mississippi County,259,0,MO,14282,411.583,34.70016983
0500000US30063,30,63,Missoula County,4173,20,MT,111807,2593.424,43.11173183
0500000US48335,48,335,Mitchell County,143,0,TX,9402,911.09,10.3195074
0500000US20123,20,123,Mitchell County,245,0,KS,6378,701.792,9.088162874
0500000US13205,13,205,Mitchell County,364,0,GA,23045,512.085,45.00229454
0500000US19131,19,131,Mitchell County,326,0,IA,10709,469.133,22.82721531
0500000US37121,37,121,Mitchell County,376,0,NC,15328,221.425,69.22434233
0500000US01097,1,97,Mobile County,8540,5,AL,414079,1229.435,336.8043044
0500000US06049,6,49,Modoc County,158,0,CA,9147,3917.77,2.334746552
0500000US08081,8,81,Moffat County,415,0,CO,13103,4743.29,2.76242861
0500000US04015,4,15,Mohave County,3600,3,AZ,203030,13311.084,15.25270218
0500000US29135,29,135,Moniteau County,328,0,MO,15748,415.025,37.94470213
0500000US34025,34,25,Monmouth County,18940,66,NJ,629672,468.793,1343.177053
0500000US06051,6,51,Mono County,560,1,CA,14074,3048.982,4.615966903
0500000US19133,19,133,Monona County,233,0,IA,9121,694.072,13.14128794
0500000US54061,54,61,Monongalia County,2243,11,WV,102274,360.062,284.0455255
0500000US01099,1,99,Monroe County,393,0,AL,22236,1025.675,21.67938187
0500000US12087,12,87,Monroe County,3613,1,FL,76351,983.282,77.64913829
0500000US55081,55,81,Monroe County,955,0,WI,45298,900.776,50.28775189
0500000US28095,28,95,Monroe County,643,0,MS,36116,765.094,47.20465721
0500000US36055,36,55,Monroe County,17389,102,NY,749606,657.205,1140.596922
0500000US29137,29,137,Monroe County,197,0,MO,8774,647.653,13.54737799
0500000US47123,47,123,Monroe County,701,2,TN,45265,635.565,71.22009551
0500000US42089,42,89,Monroe County,3351,4,PA,167148,608.286,274.7852162
0500000US05095,5,95,Monroe County,197,0,AR,7682,607.122,12.65314055
